mouse_cns_E14_rep1	mouse_cns_E14_rep2	mouse_cns_E18_rep1	mouse_cns_E18_rep2
ENSMUSG00000078598	0.0	0.0	0.0	0.0
ENSMUSG00000078599	0.0	0.0	0.0	0.0
ENSMUSG00000078600	0.0	0.0	0.0	0.0
ENSMUSG00000078601	0.0	0.0	0.0	0.0
ENSMUSG00000078604	0.0	0.0	0.0	0.0
ENSMUSG00000078605	0.0	0.0	0.0	0.0
ENSMUSG00000078606	0.43	0.32	0.0	0.0
ENSMUSG00000078607	7.39	9.01	4.53	3.09
ENSMUSG00000078611	0.0	0.0	0.0	0.0
ENSMUSG00000078612	1.29	0.0	0.0	1.94
ENSMUSG00000078616	0.0	0.0	0.0	0.0
ENSMUSG00000078617	0.0	0.0	0.0	0.0
ENSMUSG00000078618	0.0	0.0	0.0	0.0
ENSMUSG00000078619	76.74	35.31	51.98	40.11
ENSMUSG00000078620	0.0	0.0	0.0	0.0
ENSMUSG00000078621	0.0	0.0	0.0	0.0
ENSMUSG00000078622	63.4	65.52	61.51	112.77
ENSMUSG00000078624	0.0	0.0	0.0	0.0
ENSMUSG00000078625	0.0	0.0	0.0	0.0
ENSMUSG00000078626	0.0	0.0	0.0	0.0
ENSMUSG00000078627	0.0	2.49	0.0	0.0
ENSMUSG00000078630	0.0	0.0	0.0	0.0
ENSMUSG00000078631	0.0	0.0	0.0	0.0
ENSMUSG00000078632	0.0	0.0	0.0	0.0
ENSMUSG00000078635	0.0	0.0	0.0	0.0
ENSMUSG00000078636	0.0	0.0	0.0	0.0
ENSMUSG00000078639	0.0	0.0	0.0	0.0
ENSMUSG00000078640	9.52	0.0	0.0	0.0
ENSMUSG00000078641	0.0	0.0	0.0	0.0
ENSMUSG00000078642	0.0	0.0	0.0	0.0
ENSMUSG00000078644	0.0	0.0	0.0	0.0
ENSMUSG00000078645	0.0	0.0	2.73	0.0
ENSMUSG00000078648	0.0	0.0	7.67	0.0
ENSMUSG00000078650	0.0	0.0	0.0	0.0
ENSMUSG00000078651	14.18	4.65	5.22	4.11
ENSMUSG00000078652	98.9	122.8	95.81	75.67
ENSMUSG00000078653	0.0	2.55	0.0	0.0
ENSMUSG00000078655	0.0	0.0	0.0	0.0
ENSMUSG00000078656	48.79	74.58	60.19	45.81
ENSMUSG00000078657	0.0	0.0	0.0	0.0
ENSMUSG00000078658	0.0	0.0	0.0	0.0
ENSMUSG00000078660	0.0	0.0	0.0	0.0
ENSMUSG00000078661	0.0	0.0	0.0	0.0
ENSMUSG00000078662	0.0	0.0	0.0	0.0
ENSMUSG00000078663	0.0	0.0	0.0	0.0
ENSMUSG00000078664	0.0	0.0	0.0	0.0
ENSMUSG00000078666	0.0	0.0	0.0	0.0
ENSMUSG00000078667	7.65	14.13	16.88	12.49
ENSMUSG00000078668	0.0	0.0	0.0	0.0
ENSMUSG00000078670	19.37	16.5	27.96	21.34
ENSMUSG00000078671	25.53	29.43	28.43	21.12
ENSMUSG00000078672	0.0	0.0	0.0	0.0
ENSMUSG00000078673	0.0	0.0	0.0	0.0
ENSMUSG00000078674	0.0	0.0	0.0	0.0
ENSMUSG00000078675	0.0	0.0	0.0	0.0
ENSMUSG00000078676	70.94	66.36	85.37	52.21
ENSMUSG00000078677	0.0	0.0	0.0	0.0
ENSMUSG00000078678	0.0	0.0	0.0	0.0
ENSMUSG00000078679	0.0	0.0	0.0	0.0
ENSMUSG00000078680	6.16	0.0	0.0	0.0
ENSMUSG00000078681	113.28	141.66	59.78	87.09
ENSMUSG00000078683	0.0	0.0	0.0	0.0
ENSMUSG00000078684	45.79	19.73	20.49	18.5
ENSMUSG00000078685	0.0	0.0	0.0	0.0
ENSMUSG00000078686	0.0	0.0	0.0	0.0
ENSMUSG00000078687	0.0	0.0	0.0	0.0
ENSMUSG00000078688	0.0	0.0	0.0	0.0
ENSMUSG00000078689	0.0	0.0	0.0	0.0
ENSMUSG00000078690	0.0	0.0	1.94	1.33
ENSMUSG00000078691	0.0	0.0	0.0	0.0
ENSMUSG00000078694	0.0	0.0	0.0	0.0
ENSMUSG00000078695	0.0	7.64	24.59	20.67
ENSMUSG00000078696	0.0	0.0	0.0	0.0
ENSMUSG00000078698	0.0	0.0	0.0	0.0
ENSMUSG00000078700	8.52	5.24	16.89	19.97
ENSMUSG00000078702	0.0	0.0	0.0	0.0
ENSMUSG00000078706	0.0	0.0	0.0	0.0
ENSMUSG00000078712	0.0	0.0	0.0	0.0
ENSMUSG00000078713	191.02	138.68	93.01	151.57
ENSMUSG00000078716	37.34	27.67	19.27	23.11
ENSMUSG00000078719	0.0	0.0	0.0	0.0
ENSMUSG00000078721	0.0	0.0	0.0	0.0
ENSMUSG00000078722	0.0	0.0	0.0	0.0
ENSMUSG00000078725	0.0	0.0	0.0	0.0
ENSMUSG00000078727	8.92	4.4	7.65	7.09
ENSMUSG00000078729	0.0	0.0	0.0	0.0
ENSMUSG00000078731	0.0	0.0	0.0	0.0
ENSMUSG00000078732	0.0	0.0	0.0	0.0
ENSMUSG00000078734	0.0	0.0	0.0	14.66
ENSMUSG00000078735	0.0	0.0	0.0	0.0
ENSMUSG00000078736	0.0	0.0	0.0	0.0
ENSMUSG00000078737	0.0	0.0	0.0	0.0
ENSMUSG00000078739	11.01	4.03	0.0	0.0
ENSMUSG00000078742	0.0	0.0	0.0	0.0
ENSMUSG00000078744	0.0	0.0	0.0	0.0
ENSMUSG00000078746	0.0	0.0	0.0	0.36
ENSMUSG00000078747	0.0	7.66	5.8	0.0
ENSMUSG00000078752	0.0	0.0	0.0	0.0
ENSMUSG00000078753	0.0	0.0	0.0	0.0
ENSMUSG00000078754	0.0	0.0	0.0	0.0
ENSMUSG00000078757	0.0	0.0	0.0	0.0
ENSMUSG00000078758	0.0	0.0	0.0	0.0
ENSMUSG00000078759	0.0	0.0	0.0	0.0
ENSMUSG00000078762	67.1	62.77	16.41	15.33
ENSMUSG00000078763	4.43	1.63	0.0	0.0
ENSMUSG00000078765	158.72	126.2	120.78	94.64
ENSMUSG00000078766	0.0	0.0	0.0	0.0
ENSMUSG00000078767	0.0	0.0	0.0	0.0
ENSMUSG00000078768	7.42	10.93	5.47	13.05
ENSMUSG00000078770	0.0	0.0	0.0	0.0
ENSMUSG00000078771	0.0	8.59	3.23	12.76
ENSMUSG00000078772	0.0	0.0	0.0	0.0
ENSMUSG00000078773	2.77	3.06	1.53	0.0
ENSMUSG00000078774	0.0	0.0	0.0	0.0
ENSMUSG00000078776	0.0	0.0	0.0	0.0
ENSMUSG00000078779	8.99	5.88	8.78	7.75
ENSMUSG00000078780	0.0	0.0	0.0	0.0
ENSMUSG00000078781	0.0	0.0	0.0	0.0
ENSMUSG00000078783	0.0	0.0	0.0	0.0
ENSMUSG00000078784	55.77	72.41	37.37	42.2
ENSMUSG00000078786	0.0	15.35	20.76	10.46
ENSMUSG00000078787	0.0	0.0	0.0	0.0
ENSMUSG00000078789	10.87	55.85	25.89	15.81
ENSMUSG00000078792	0.0	0.0	0.0	0.0
ENSMUSG00000078793	0.0	0.0	0.0	0.0
ENSMUSG00000078794	53.39	29.05	57.39	41.3
ENSMUSG00000078795	0.0	0.0	0.0	0.0
ENSMUSG00000078796	0.0	0.65	0.0	0.0
ENSMUSG00000078798	0.0	0.0	0.0	0.0
ENSMUSG00000078799	0.0	0.0	0.0	0.0
ENSMUSG00000078800	0.0	0.0	0.0	0.0
ENSMUSG00000078801	0.0	0.0	0.0	0.0
ENSMUSG00000078802	0.0	0.0	0.0	0.0
ENSMUSG00000078806	0.0	0.0	0.0	0.0
ENSMUSG00000078808	0.0	0.0	0.0	0.0
ENSMUSG00000078810	0.0	0.0	0.0	0.0
ENSMUSG00000078812	881.36	762.24	731.23	697.46
ENSMUSG00000078813	5.48	8.08	0.0	6.88
ENSMUSG00000078814	0.0	0.0	0.0	0.0
ENSMUSG00000078815	6.3	0.0	0.0	0.0
ENSMUSG00000078816	1.92	2.84	9.09	16.14
ENSMUSG00000078817	0.0	0.0	0.0	0.0
ENSMUSG00000078820	0.0	0.0	0.0	0.0
ENSMUSG00000078821	0.0	0.0	0.0	0.0
ENSMUSG00000078838	0.0	0.0	0.0	0.0
ENSMUSG00000078840	0.0	0.0	0.0	0.0
ENSMUSG00000078847	0.0	0.0	0.0	0.0
ENSMUSG00000078850	0.0	0.0	0.0	0.0
ENSMUSG00000078851	89.75	129.31	95.25	129.51
ENSMUSG00000078853	2.35	1.73	0.0	3.55
ENSMUSG00000078855	0.0	0.0	0.0	0.0
ENSMUSG00000078859	7.0	12.91	7.73	9.23
ENSMUSG00000078860	0.0	0.0	0.0	0.0
ENSMUSG00000078861	6.29	12.24	6.96	25.29
ENSMUSG00000078862	3.61	18.57	6.49	21.74
ENSMUSG00000078863	68.6	20.87	45.2	105.18
ENSMUSG00000078864	15.61	14.41	7.7	15.3
ENSMUSG00000078865	0.0	0.0	0.0	0.0
ENSMUSG00000078866	6.19	1.99	2.98	14.85
ENSMUSG00000078867	5.13	2.41	8.0	5.46
ENSMUSG00000078868	2.67	0.0	0.0	0.0
ENSMUSG00000078869	0.0	0.0	0.0	0.0
ENSMUSG00000078870	5.17	17.26	23.9	51.1
ENSMUSG00000078872	0.0	0.0	0.0	0.0
ENSMUSG00000078875	7.6	0.12	7.39	10.77
ENSMUSG00000078876	0.0	0.0	0.0	0.0
ENSMUSG00000078877	10.48	12.9	5.31	0.0
ENSMUSG00000078878	22.3	11.34	14.45	19.42
ENSMUSG00000078879	8.45	1.9	7.53	4.7
ENSMUSG00000078880	10.8	0.0	0.0	13.82
ENSMUSG00000078881	0.0	0.0	13.94	5.02
ENSMUSG00000078882	1.47	3.23	0.0	0.0
ENSMUSG00000078883	0.0	0.0	0.0	0.0
ENSMUSG00000078884	1.72	6.6	3.81	6.61
ENSMUSG00000078885	0.0	0.0	0.0	0.0
ENSMUSG00000078886	0.0	0.0	0.0	0.0
ENSMUSG00000078887	15.38	10.83	10.3	6.03
ENSMUSG00000078888	0.0	0.0	0.0	0.0
ENSMUSG00000078889	0.0	0.0	1.43	0.0
ENSMUSG00000078890	0.0	0.0	0.0	0.0
ENSMUSG00000078891	0.0	0.0	0.0	5.2
ENSMUSG00000078893	0.0	0.0	0.0	0.0
ENSMUSG00000078894	4.17	7.21	7.4	4.77
ENSMUSG00000078895	0.0	0.0	0.0	0.0
ENSMUSG00000078896	0.0	16.64	0.0	1.91
ENSMUSG00000078897	13.35	22.25	24.29	23.96
ENSMUSG00000078898	3.45	8.81	0.0	3.13
ENSMUSG00000078899	5.25	5.29	1.19	9.28
ENSMUSG00000078901	0.0	4.6	0.0	5.61
ENSMUSG00000078902	1.71	2.53	0.94	1.29
ENSMUSG00000078903	20.61	21.27	37.91	14.39
ENSMUSG00000078905	0.0	6.26	0.0	0.0
ENSMUSG00000078906	0.0	0.0	0.0	0.0
ENSMUSG00000078907	0.0	0.91	0.0	0.93
ENSMUSG00000078908	1.93	9.98	6.41	8.74
ENSMUSG00000078909	0.0	2.66	0.0	2.73
ENSMUSG00000078912	0.0	0.0	0.0	0.0
ENSMUSG00000078915	0.0	0.0	0.0	0.0
ENSMUSG00000078917	0.0	0.0	0.0	0.0
ENSMUSG00000078919	82.55	70.98	39.06	31.48
ENSMUSG00000078920	0.0	1.82	0.0	0.0
ENSMUSG00000078921	0.0	0.0	0.0	2.13
ENSMUSG00000078922	6.52	0.0	0.0	0.0
ENSMUSG00000078923	143.04	172.38	147.86	132.77
ENSMUSG00000078924	0.0	0.0	0.0	0.0
ENSMUSG00000078925	0.0	0.0	0.0	0.0
ENSMUSG00000078926	0.0	0.0	0.0	2.04
ENSMUSG00000078930	0.0	0.0	2.04	0.0
ENSMUSG00000078931	40.16	7.18	19.64	29.48
ENSMUSG00000078932	0.0	0.0	0.0	0.0
ENSMUSG00000078933	0.0	0.0	0.0	0.0
ENSMUSG00000078934	0.0	0.0	0.0	0.0
ENSMUSG00000078935	0.0	0.0	0.0	0.0
ENSMUSG00000078936	1.56	5.16	3.4	1.13
ENSMUSG00000078937	22.21	28.14	19.13	12.86
ENSMUSG00000078938	0.0	0.0	0.0	0.0
ENSMUSG00000078939	0.0	0.0	0.0	0.0
ENSMUSG00000078940	0.0	0.0	0.0	0.0
ENSMUSG00000078941	42.05	48.41	52.92	46.25
ENSMUSG00000078942	0.0	0.42	0.0	0.0
ENSMUSG00000078945	0.0	0.66	0.98	0.0
ENSMUSG00000078949	0.0	0.0	0.0	0.0
ENSMUSG00000078952	0.0	2.16	4.84	2.21
ENSMUSG00000078953	0.0	0.0	0.0	0.0
ENSMUSG00000078954	0.0	0.0	0.0	0.0
ENSMUSG00000078955	0.0	0.0	0.0	0.0
ENSMUSG00000078956	0.0	0.0	0.0	0.0
ENSMUSG00000078957	0.0	0.0	0.0	0.0
ENSMUSG00000078958	0.0	0.0	4.23	5.76
ENSMUSG00000078960	0.0	0.0	0.0	0.0
ENSMUSG00000078962	0.0	0.0	0.0	0.0
ENSMUSG00000078963	0.0	0.0	0.0	0.0
ENSMUSG00000078964	0.0	0.0	0.0	0.0
ENSMUSG00000078965	0.0	0.0	0.0	0.0
ENSMUSG00000078966	0.0	0.0	0.0	0.0
ENSMUSG00000078967	0.0	0.0	0.0	0.0
ENSMUSG00000078970	12.29	7.55	11.29	17.26
ENSMUSG00000078971	0.0	0.0	0.0	0.0
ENSMUSG00000078972	0.0	0.0	0.0	0.0
ENSMUSG00000078974	216.73	136.77	144.34	153.31
ENSMUSG00000078980	0.0	0.0	0.0	0.0
ENSMUSG00000078982	0.0	0.0	0.0	0.0
ENSMUSG00000078984	0.0	0.0	0.0	0.0
ENSMUSG00000078991	0.0	0.0	0.0	0.0
ENSMUSG00000078992	0.0	0.0	0.0	0.0
ENSMUSG00000078993	0.0	0.0	0.0	0.0
ENSMUSG00000078994	12.08	2.97	0.0	3.04
ENSMUSG00000078995	0.0	0.0	1.04	1.52
ENSMUSG00000078996	0.0	0.0	0.0	0.0
ENSMUSG00000078997	0.0	0.0	0.0	0.0
ENSMUSG00000078998	0.0	0.0	0.0	0.0
ENSMUSG00000079000	0.0	0.0	0.0	0.0
ENSMUSG00000079001	0.0	0.0	0.0	0.0
ENSMUSG00000079002	18.94	13.96	13.08	10.71
ENSMUSG00000079003	47.34	56.73	34.86	40.15
ENSMUSG00000079004	0.0	0.0	0.0	0.0
ENSMUSG00000079005	0.0	0.0	0.0	0.0
ENSMUSG00000079006	0.0	0.0	0.0	0.0
ENSMUSG00000079007	0.0	0.0	0.0	0.0
ENSMUSG00000079008	0.0	0.0	0.0	0.0
ENSMUSG00000079009	0.0	0.0	0.0	0.0
ENSMUSG00000079010	0.0	0.0	0.0	0.0
ENSMUSG00000079011	0.0	0.0	0.0	0.0
ENSMUSG00000079012	0.0	0.0	11.18	0.0
ENSMUSG00000079013	0.0	0.0	0.0	0.0
ENSMUSG00000079014	0.0	0.0	0.0	0.0
ENSMUSG00000079015	0.0	0.0	0.0	0.0
ENSMUSG00000079016	0.0	0.0	0.0	0.0
ENSMUSG00000079017	13.87	9.94	0.0	31.53
ENSMUSG00000079018	0.0	4.2	31.88	13.01
ENSMUSG00000079019	0.0	0.0	0.0	5.65
ENSMUSG00000079020	28.93	36.4	16.28	13.65
ENSMUSG00000079021	3.32	0.0	0.0	0.0
ENSMUSG00000079022	3.01	5.84	1.42	5.7
ENSMUSG00000079024	0.0	0.0	0.0	0.0
ENSMUSG00000079025	0.0	0.0	0.0	0.0
ENSMUSG00000079029	0.0	0.0	0.0	0.0
ENSMUSG00000079030	0.0	0.0	0.0	0.0
ENSMUSG00000079031	0.0	0.0	0.0	0.0
ENSMUSG00000079033	0.0	0.0	3.99	0.0
ENSMUSG00000079034	0.0	0.0	0.0	0.0
ENSMUSG00000079036	47.6	45.25	44.49	26.12
ENSMUSG00000079037	80.0	80.97	201.36	201.93
ENSMUSG00000079038	3.62	0.0	0.0	0.0
ENSMUSG00000079039	0.0	0.0	0.0	0.0
ENSMUSG00000079042	0.0	0.0	0.0	0.0
ENSMUSG00000079043	0.0	5.74	0.0	6.92
ENSMUSG00000079044	0.0	0.0	1.17	0.8
ENSMUSG00000079045	0.0	0.0	12.95	4.41
ENSMUSG00000079048	0.0	0.0	0.0	0.0
ENSMUSG00000079049	0.0	0.0	0.0	0.0
ENSMUSG00000079051	0.0	0.0	0.0	1.68
ENSMUSG00000079053	0.0	0.0	0.0	0.0
ENSMUSG00000079055	4.8	9.22	14.61	17.61
ENSMUSG00000079056	1.46	12.94	22.5	13.19
ENSMUSG00000079057	0.0	0.0	0.0	1.01
ENSMUSG00000079058	0.0	0.0	0.0	0.0
ENSMUSG00000079061	0.0	0.0	0.0	0.0
ENSMUSG00000079062	0.0	0.0	0.0	0.0
ENSMUSG00000079064	0.0	0.0	0.0	0.0
ENSMUSG00000079065	4.45	5.49	0.82	2.79
ENSMUSG00000079067	18.97	8.38	18.31	15.35
ENSMUSG00000079069	0.0	0.0	0.0	0.0
ENSMUSG00000079070	0.0	0.0	0.0	0.0
ENSMUSG00000079071	0.0	0.0	0.0	0.0
ENSMUSG00000079076	0.0	0.0	0.0	0.0
ENSMUSG00000079089	0.0	0.0	0.0	0.0
ENSMUSG00000079090	0.0	0.0	0.0	0.0
ENSMUSG00000079091	0.0	0.0	0.0	0.0
ENSMUSG00000079092	0.0	0.0	0.0	0.0
ENSMUSG00000079093	0.0	0.0	0.0	0.0
ENSMUSG00000079094	0.0	0.0	0.0	0.0
ENSMUSG00000079096	0.0	0.0	0.0	0.0
ENSMUSG00000079098	0.0	0.0	0.0	0.0
ENSMUSG00000079100	0.0	0.0	0.0	0.0
ENSMUSG00000079101	0.0	0.0	0.0	0.0
ENSMUSG00000079102	0.0	0.0	0.0	0.0
ENSMUSG00000079103	1.89	0.0	0.0	0.0
ENSMUSG00000079104	21.84	19.67	5.36	18.3
ENSMUSG00000079105	1.49	0.0	0.0	0.0
ENSMUSG00000079108	80.15	86.35	54.62	93.28
ENSMUSG00000079109	20.5	26.55	25.01	16.69
ENSMUSG00000079110	1.53	1.13	2.71	1.16
ENSMUSG00000079111	65.01	52.86	44.58	45.63
ENSMUSG00000079112	0.0	0.0	0.0	0.0
ENSMUSG00000079113	0.0	0.0	0.0	0.0
ENSMUSG00000079114	0.0	0.0	0.0	0.0
ENSMUSG00000079115	0.0	0.0	0.0	0.0
ENSMUSG00000079116	0.0	0.0	0.0	0.0
ENSMUSG00000079120	0.0	0.0	0.0	0.0
ENSMUSG00000079124	0.0	0.0	0.0	0.0
ENSMUSG00000079127	0.0	0.0	0.0	0.0
ENSMUSG00000079129	0.0	0.0	0.0	0.0
ENSMUSG00000079137	0.0	0.0	0.0	0.0
ENSMUSG00000079138	0.0	0.0	0.0	0.0
ENSMUSG00000079139	31.69	82.38	37.29	29.38
ENSMUSG00000079140	0.0	0.0	0.0	0.0
ENSMUSG00000079143	0.0	0.0	0.0	0.0
ENSMUSG00000079144	7.97	4.31	5.91	5.38
ENSMUSG00000079146	0.0	0.0	0.0	0.0
ENSMUSG00000079147	0.0	0.0	0.0	0.0
ENSMUSG00000079156	0.0	0.0	0.0	0.0
ENSMUSG00000079157	47.9	18.41	31.01	22.79
ENSMUSG00000079160	2.76	2.03	6.1	2.08
ENSMUSG00000079161	0.0	0.0	0.0	0.0
ENSMUSG00000079162	0.0	0.0	0.0	0.0
ENSMUSG00000079163	0.0	0.0	0.0	5.31
ENSMUSG00000079164	0.0	0.0	2.72	0.0
ENSMUSG00000079165	46.89	46.89	18.88	22.51
ENSMUSG00000079168	0.0	0.0	0.0	0.0
ENSMUSG00000079169	0.0	0.0	0.0	0.0
ENSMUSG00000079170	0.0	0.0	0.0	0.0
ENSMUSG00000079171	0.0	0.0	0.0	0.0
ENSMUSG00000079172	0.0	0.0	0.0	0.0
ENSMUSG00000079173	0.69	0.34	0.0	0.35
ENSMUSG00000079174	0.0	0.0	0.0	0.0
ENSMUSG00000079175	0.0	0.0	0.0	0.0
ENSMUSG00000079177	1.32	1.95	8.72	4.96
ENSMUSG00000079179	0.0	4.64	14.12	4.8
ENSMUSG00000079180	0.0	0.0	0.0	0.0
ENSMUSG00000079183	0.0	0.0	0.0	0.0
ENSMUSG00000079184	27.77	24.89	41.56	31.19
ENSMUSG00000079186	0.0	0.0	0.0	0.0
ENSMUSG00000079188	0.0	0.0	0.0	0.0
ENSMUSG00000079197	92.29	79.69	93.54	62.75
ENSMUSG00000079215	64.86	91.93	55.56	58.48
ENSMUSG00000079223	0.0	0.0	0.0	0.0
ENSMUSG00000079224	53.49	0.0	0.0	0.0
ENSMUSG00000079225	0.0	11.34	16.97	22.92
ENSMUSG00000079226	0.0	0.0	0.0	0.0
ENSMUSG00000079227	1.36	0.0	0.0	13.58
ENSMUSG00000079228	0.0	0.0	0.0	0.0
ENSMUSG00000079230	0.0	0.0	0.0	0.0
ENSMUSG00000079234	0.0	0.0	0.0	0.0
ENSMUSG00000079235	0.0	0.0	3.34	16.93
ENSMUSG00000079237	0.0	0.0	0.0	0.0
ENSMUSG00000079239	0.0	0.0	0.0	0.0
ENSMUSG00000079242	6.83	2.51	3.78	7.72
ENSMUSG00000079243	0.0	0.0	0.0	0.0
ENSMUSG00000079244	0.0	0.0	0.0	0.0
ENSMUSG00000079246	0.0	0.0	0.0	0.0
ENSMUSG00000079247	0.0	0.0	0.0	0.19
ENSMUSG00000079248	0.0	0.0	0.0	0.19
ENSMUSG00000079249	0.0	0.0	0.0	0.19
ENSMUSG00000079250	0.0	0.0	0.0	0.19
ENSMUSG00000079252	41.46	21.81	59.04	32.26
ENSMUSG00000079254	2.07	7.66	0.0	1.56
ENSMUSG00000079255	0.0	0.0	0.0	0.0
ENSMUSG00000079258	0.0	0.0	0.0	0.0
ENSMUSG00000079259	0.0	0.0	0.0	0.0
ENSMUSG00000079260	5.43	3.13	5.99	3.07
ENSMUSG00000079261	0.0	0.0	0.0	0.0
ENSMUSG00000079262	0.0	0.0	0.0	0.0
ENSMUSG00000079263	0.0	0.0	0.0	0.0
ENSMUSG00000079264	0.0	0.0	0.0	0.0
ENSMUSG00000079265	0.0	0.0	0.0	0.0
ENSMUSG00000079266	0.0	0.0	0.0	0.0
ENSMUSG00000079267	0.0	0.0	0.0	0.0
ENSMUSG00000079269	0.0	0.0	0.0	0.0
ENSMUSG00000079270	0.0	0.0	0.0	0.0
ENSMUSG00000079271	0.0	0.0	0.0	0.0
ENSMUSG00000079272	0.0	0.0	0.0	0.0
ENSMUSG00000079273	0.0	0.0	0.0	0.0
ENSMUSG00000079274	0.0	0.0	0.0	0.0
ENSMUSG00000079276	0.0	0.0	0.0	0.0
ENSMUSG00000079277	27.3	17.02	0.0	0.0
ENSMUSG00000079278	0.0	0.0	0.0	0.0
ENSMUSG00000079281	0.0	0.0	0.0	0.0
ENSMUSG00000079282	0.0	0.0	0.0	0.0
ENSMUSG00000079283	39.49	28.58	44.04	44.8
ENSMUSG00000079284	0.0	0.0	0.0	0.0
ENSMUSG00000079286	0.0	0.0	0.0	0.0
ENSMUSG00000079293	5.35	0.0	0.0	0.0
ENSMUSG00000079295	0.0	0.0	0.0	0.0
ENSMUSG00000079297	0.0	0.0	0.0	3.43
ENSMUSG00000079298	0.0	0.0	0.0	0.0
ENSMUSG00000079299	0.0	0.0	0.0	0.0
ENSMUSG00000079304	0.0	0.0	0.0	2.94
ENSMUSG00000079307	0.0	0.0	0.0	0.0
ENSMUSG00000079308	0.0	0.0	0.0	0.0
ENSMUSG00000079309	0.0	0.0	0.0	0.0
ENSMUSG00000079311	0.0	0.0	0.0	0.0
ENSMUSG00000079316	38.44	26.1	48.14	28.99
ENSMUSG00000079317	28.95	40.9	19.2	30.75
ENSMUSG00000079318	0.0	0.0	0.0	0.0
ENSMUSG00000079319	0.0	0.0	0.0	0.0
ENSMUSG00000079323	0.0	0.0	0.0	0.0
ENSMUSG00000079324	0.0	0.0	0.0	0.0
ENSMUSG00000079326	0.0	0.0	0.0	0.0
ENSMUSG00000079330	4.71	17.24	5.22	14.21
ENSMUSG00000079333	0.0	0.0	0.0	0.0
ENSMUSG00000079334	31.22	23.03	13.07	17.95
ENSMUSG00000079339	0.0	0.0	2.05	2.79
ENSMUSG00000079342	0.0	0.0	0.0	0.0
ENSMUSG00000079343	0.0	0.0	0.0	0.0
ENSMUSG00000079344	0.0	0.0	0.0	0.0
ENSMUSG00000079346	0.0	0.0	0.0	0.0
ENSMUSG00000079349	0.0	0.0	0.0	0.0
ENSMUSG00000079350	0.0	0.0	0.0	0.0
ENSMUSG00000079351	5.52	6.09	3.05	6.24
ENSMUSG00000079352	0.0	0.0	0.0	0.0
ENSMUSG00000079353	0.0	0.0	0.0	0.0
ENSMUSG00000079354	17.5	25.36	15.43	25.75
ENSMUSG00000079355	0.0	0.0	2.14	1.46
ENSMUSG00000079356	0.0	0.0	0.0	0.0
ENSMUSG00000079357	0.0	0.0	0.0	0.0
ENSMUSG00000079359	0.0	0.0	0.0	0.0
ENSMUSG00000079360	0.0	0.0	2.89	0.0
ENSMUSG00000079361	0.0	0.0	0.0	0.0
ENSMUSG00000079362	5.73	7.41	0.0	4.21
ENSMUSG00000079363	1.7	1.9	1.89	0.0
ENSMUSG00000079364	4.61	0.0	3.31	9.58
ENSMUSG00000079365	0.0	0.0	0.0	0.0
ENSMUSG00000079368	0.0	0.0	0.0	0.0
ENSMUSG00000079369	0.0	0.0	0.0	0.0
ENSMUSG00000079370	0.0	0.0	0.0	0.0
ENSMUSG00000079371	0.0	0.0	0.0	0.0
ENSMUSG00000079372	11.58	10.32	11.61	8.25
ENSMUSG00000079373	0.0	0.0	0.0	0.0
ENSMUSG00000079374	0.0	0.0	0.0	0.0
ENSMUSG00000079375	0.0	0.0	0.0	5.92
ENSMUSG00000079376	10.86	17.15	5.68	20.07
ENSMUSG00000079377	0.0	0.0	0.0	0.0
ENSMUSG00000079378	0.0	0.0	0.0	0.0
ENSMUSG00000079379	0.0	0.0	0.0	0.0
ENSMUSG00000079380	0.0	0.0	0.0	0.0
ENSMUSG00000079381	0.0	0.0	0.0	0.0
ENSMUSG00000079382	0.0	0.0	0.0	0.0
ENSMUSG00000079383	0.0	0.0	0.0	0.0
ENSMUSG00000079386	0.0	0.0	43.88	0.0
ENSMUSG00000079387	0.0	0.0	0.0	0.0
ENSMUSG00000079388	4.38	2.17	10.34	14.14
ENSMUSG00000079389	0.0	0.0	0.0	0.0
ENSMUSG00000079390	0.0	0.0	0.0	0.0
ENSMUSG00000079391	13.33	4.51	10.0	6.13
ENSMUSG00000079392	0.0	0.0	0.0	0.0
ENSMUSG00000079394	0.0	0.0	0.0	0.0
ENSMUSG00000079395	0.0	0.0	0.0	0.0
ENSMUSG00000079396	7.8	3.86	5.91	13.42
ENSMUSG00000079397	0.0	0.0	0.0	0.0
ENSMUSG00000079398	0.0	0.0	0.0	0.0
ENSMUSG00000079399	5.69	4.12	8.74	9.68
ENSMUSG00000079402	2.58	0.0	5.74	11.02
ENSMUSG00000079403	0.0	0.0	0.0	0.0
ENSMUSG00000079404	1.23	0.0	0.0	0.0
ENSMUSG00000079405	2.58	0.0	5.74	0.0
ENSMUSG00000079406	0.0	0.0	0.0	0.0
ENSMUSG00000079407	1.23	0.0	0.0	0.0
ENSMUSG00000079408	0.0	2.22	16.67	11.37
ENSMUSG00000079409	0.0	3.44	0.0	0.0
ENSMUSG00000079410	13.54	3.0	34.99	10.98
ENSMUSG00000079414	0.0	0.0	5.02	6.83
ENSMUSG00000079415	8.44	0.0	0.0	6.37
ENSMUSG00000079416	0.0	0.0	0.0	0.0
ENSMUSG00000079418	11.06	9.47	14.25	11.15
ENSMUSG00000079419	5.61	3.98	0.0	0.0
ENSMUSG00000079420	0.0	0.0	0.0	0.0
ENSMUSG00000079421	0.0	0.0	0.0	0.0
