mouse_cns_E14_rep1	mouse_cns_E14_rep2	mouse_cns_E18_rep1	mouse_cns_E18_rep2
ENSMUSG00000081657	0.0	0.0	0.0	0.0
ENSMUSG00000081658	0.0	0.0	0.0	0.0
ENSMUSG00000081659	0.0	0.0	0.0	0.0
ENSMUSG00000081660	0.0	0.0	0.0	0.0
ENSMUSG00000081661	0.0	0.0	0.0	0.0
ENSMUSG00000081662	0.0	0.0	0.0	0.0
ENSMUSG00000081663	0.0	0.0	0.0	0.0
ENSMUSG00000081664	0.0	0.0	0.0	0.0
ENSMUSG00000081665	0.0	0.0	0.0	0.0
ENSMUSG00000081666	0.0	0.0	0.0	0.0
ENSMUSG00000081667	0.0	0.0	0.0	0.0
ENSMUSG00000081668	0.0	0.0	0.0	0.0
ENSMUSG00000081669	0.0	0.0	0.0	0.0
ENSMUSG00000081670	0.0	0.0	1.0	0.0
ENSMUSG00000081671	0.0	1.06	0.0	0.0
ENSMUSG00000081672	0.0	0.0	0.0	0.0
ENSMUSG00000081673	0.0	0.0	0.0	0.0
ENSMUSG00000081674	0.0	1.0	0.0	0.0
ENSMUSG00000081675	0.0	1.0	0.0	0.0
ENSMUSG00000081676	0.0	0.0	0.0	0.0
ENSMUSG00000081677	0.0	0.0	0.0	0.0
ENSMUSG00000081678	0.0	0.0	0.0	0.0
ENSMUSG00000081679	0.0	0.0	0.0	0.0
ENSMUSG00000081680	0.0	0.0	0.0	0.0
ENSMUSG00000081681	0.0	0.0	0.0	0.0
ENSMUSG00000081682	0.0	0.0	0.0	0.0
ENSMUSG00000081683	9.19	12.14	0.0	11.0
ENSMUSG00000081684	0.0	1.7	0.0	3.43
ENSMUSG00000081685	0.0	0.0	0.0	0.0
ENSMUSG00000081686	0.0	0.0	0.0	0.0
ENSMUSG00000081687	0.0	0.0	0.0	0.0
ENSMUSG00000081688	0.0	0.0	0.0	0.0
ENSMUSG00000081689	0.0	0.0	0.0	0.0
ENSMUSG00000081690	0.0	0.0	0.0	0.0
ENSMUSG00000081691	0.0	0.0	0.0	0.0
ENSMUSG00000081692	0.0	0.0	0.0	0.0
ENSMUSG00000081693	0.0	0.0	0.0	0.0
ENSMUSG00000081694	0.0	0.0	0.0	0.0
ENSMUSG00000081695	0.0	0.0	0.0	0.0
ENSMUSG00000081696	0.0	0.0	0.0	0.0
ENSMUSG00000081697	0.0	0.0	0.0	0.0
ENSMUSG00000081698	0.0	0.0	0.0	0.0
ENSMUSG00000081699	0.0	0.0	0.0	0.0
ENSMUSG00000081700	0.0	0.0	0.0	0.0
ENSMUSG00000081701	0.0	0.0	0.0	0.0
ENSMUSG00000081702	0.0	0.0	0.0	0.0
ENSMUSG00000081703	0.0	0.0	0.0	0.0
ENSMUSG00000081704	0.0	0.0	0.0	0.0
ENSMUSG00000081705	0.0	0.0	0.0	0.0
ENSMUSG00000081706	0.0	0.0	0.0	0.0
ENSMUSG00000081707	0.0	0.0	0.0	0.0
ENSMUSG00000081709	0.0	0.0	0.0	0.0
ENSMUSG00000081710	0.0	0.0	0.0	0.0
ENSMUSG00000081711	0.0	0.0	0.0	0.0
ENSMUSG00000081712	0.0	0.0	0.0	0.0
ENSMUSG00000081713	0.0	0.0	0.0	0.0
ENSMUSG00000081714	0.0	0.0	0.0	0.0
ENSMUSG00000081715	0.0	0.0	0.0	0.0
ENSMUSG00000081716	0.0	0.0	0.0	0.0
ENSMUSG00000081717	0.0	0.0	0.0	0.0
ENSMUSG00000081718	0.0	0.0	0.0	1.0
ENSMUSG00000081719	0.0	0.0	0.0	0.0
ENSMUSG00000081720	0.0	0.0	0.0	0.0
ENSMUSG00000081721	0.0	0.0	0.0	0.0
ENSMUSG00000081722	0.0	0.0	0.0	0.0
ENSMUSG00000081723	0.0	0.0	0.0	0.0
ENSMUSG00000081724	0.0	0.0	0.0	0.0
ENSMUSG00000081726	0.0	0.0	0.0	0.0
ENSMUSG00000081728	0.0	0.0	0.0	0.0
ENSMUSG00000081729	0.0	0.0	0.0	0.0
ENSMUSG00000081730	0.0	0.0	0.0	0.0
ENSMUSG00000081731	0.0	0.0	0.0	0.0
ENSMUSG00000081732	0.0	0.0	0.0	0.0
ENSMUSG00000081733	0.0	0.0	0.0	0.0
ENSMUSG00000081734	0.0	0.0	0.0	0.0
ENSMUSG00000081735	0.0	0.0	0.0	0.0
ENSMUSG00000081736	0.0	0.0	0.0	0.0
ENSMUSG00000081737	0.0	0.0	0.0	0.0
ENSMUSG00000081738	0.0	0.0	0.0	3.0
ENSMUSG00000081739	0.0	0.0	0.0	0.0
ENSMUSG00000081740	0.0	0.0	0.0	0.0
ENSMUSG00000081741	0.0	0.0	0.0	0.0
ENSMUSG00000081742	0.0	0.0	0.0	0.0
ENSMUSG00000081743	0.0	0.0	0.0	0.0
ENSMUSG00000081744	0.0	0.0	0.0	0.0
ENSMUSG00000081745	0.0	0.0	1.0	0.0
ENSMUSG00000081746	0.0	0.0	0.0	0.0
ENSMUSG00000081747	0.0	0.0	0.0	0.0
ENSMUSG00000081748	0.0	0.0	0.0	0.0
ENSMUSG00000081749	0.0	0.0	0.0	0.0
ENSMUSG00000081750	0.0	0.0	0.0	0.0
ENSMUSG00000081751	0.0	0.0	0.0	0.0
ENSMUSG00000081752	0.0	3.38	1.11	4.34
ENSMUSG00000081753	0.0	0.0	0.0	0.0
ENSMUSG00000081754	0.0	0.0	0.0	0.0
ENSMUSG00000081755	0.0	0.0	0.0	0.0
ENSMUSG00000081756	0.0	0.0	0.0	0.0
ENSMUSG00000081757	0.0	0.0	0.0	0.0
ENSMUSG00000081758	0.0	0.0	0.0	0.0
ENSMUSG00000081761	0.0	0.0	0.0	0.0
ENSMUSG00000081762	0.0	0.0	0.0	0.0
ENSMUSG00000081763	0.0	0.0	0.0	0.0
ENSMUSG00000081765	0.0	0.0	0.0	0.0
ENSMUSG00000081766	0.0	0.0	0.0	0.0
ENSMUSG00000081767	0.0	0.0	0.0	0.0
ENSMUSG00000081768	0.0	0.0	0.0	0.0
ENSMUSG00000081769	0.0	0.0	0.0	0.0
ENSMUSG00000081770	0.0	0.0	0.0	0.0
ENSMUSG00000081771	0.0	0.0	0.0	0.0
ENSMUSG00000081772	0.0	0.0	0.0	0.0
ENSMUSG00000081773	0.0	0.0	0.0	0.0
ENSMUSG00000081774	0.0	0.0	0.0	0.0
ENSMUSG00000081775	0.0	0.0	0.0	0.0
ENSMUSG00000081777	0.0	0.0	0.0	0.0
ENSMUSG00000081778	0.0	0.0	0.0	0.0
ENSMUSG00000081779	0.0	0.0	0.0	0.0
ENSMUSG00000081781	0.0	0.0	0.0	0.0
ENSMUSG00000081782	0.0	0.0	0.0	0.0
ENSMUSG00000081783	0.0	0.0	0.0	0.0
ENSMUSG00000081784	0.0	0.0	0.0	0.0
ENSMUSG00000081785	0.0	0.0	0.0	0.0
ENSMUSG00000081786	0.0	0.0	0.0	0.0
ENSMUSG00000081787	0.0	1.14	0.0	0.0
ENSMUSG00000081788	0.0	0.0	0.0	0.0
ENSMUSG00000081789	0.0	0.0	0.0	0.0
ENSMUSG00000081790	0.0	0.0	0.0	0.0
ENSMUSG00000081791	0.0	0.0	0.0	0.0
ENSMUSG00000081792	0.0	0.0	0.0	0.0
ENSMUSG00000081793	0.0	0.0	0.0	0.0
ENSMUSG00000081795	0.0	0.0	0.0	0.0
ENSMUSG00000081796	0.0	0.0	0.0	0.0
ENSMUSG00000081797	0.0	0.0	0.0	0.0
ENSMUSG00000081798	0.0	0.0	0.0	0.0
ENSMUSG00000081799	0.0	0.0	0.0	0.0
ENSMUSG00000081800	0.0	0.0	0.0	0.0
ENSMUSG00000081801	0.0	0.0	0.0	0.0
ENSMUSG00000081803	0.0	0.0	0.0	0.0
ENSMUSG00000081804	0.0	0.0	0.0	0.0
ENSMUSG00000081805	1.0	1.0	0.0	0.0
ENSMUSG00000081806	0.0	0.0	0.0	0.0
ENSMUSG00000081807	0.0	0.0	0.0	0.0
ENSMUSG00000081808	0.0	0.0	0.0	0.0
ENSMUSG00000081809	1.0	0.0	0.0	0.0
ENSMUSG00000081810	1.0	1.0	0.0	0.0
ENSMUSG00000081811	0.0	0.0	0.0	1.0
ENSMUSG00000081812	0.0	0.0	0.0	0.0
ENSMUSG00000081813	0.0	0.0	0.0	0.0
ENSMUSG00000081814	0.0	0.0	0.0	0.0
ENSMUSG00000081815	0.0	0.0	0.0	0.0
ENSMUSG00000081816	0.0	0.0	0.0	0.0
ENSMUSG00000081817	0.0	0.0	0.0	0.0
ENSMUSG00000081818	0.0	0.0	0.0	0.0
ENSMUSG00000081819	0.0	0.0	0.0	0.0
ENSMUSG00000081820	0.0	0.0	0.0	0.0
ENSMUSG00000081821	0.0	0.0	0.0	0.0
ENSMUSG00000081822	0.0	0.0	0.0	0.0
ENSMUSG00000081823	0.0	0.0	0.0	0.0
ENSMUSG00000081824	0.0	0.0	1.0	0.0
ENSMUSG00000081825	0.0	0.0	0.0	0.0
ENSMUSG00000081827	0.0	0.0	0.0	0.0
ENSMUSG00000081828	0.0	1.0	0.0	0.0
ENSMUSG00000081829	0.0	0.0	0.0	0.0
ENSMUSG00000081830	0.0	0.0	0.0	0.0
ENSMUSG00000081831	0.0	0.0	0.0	0.0
ENSMUSG00000081832	0.0	0.0	0.0	0.0
ENSMUSG00000081833	0.0	0.0	0.0	0.0
ENSMUSG00000081834	0.0	0.0	0.0	0.0
ENSMUSG00000081835	0.0	0.0	0.0	0.0
ENSMUSG00000081836	0.0	0.0	0.0	0.0
ENSMUSG00000081837	0.0	0.0	0.0	0.0
ENSMUSG00000081838	0.0	0.0	0.0	0.0
ENSMUSG00000081839	0.0	0.0	0.0	0.0
ENSMUSG00000081840	0.0	0.0	0.0	0.0
ENSMUSG00000081841	0.0	0.0	0.0	0.0
ENSMUSG00000081842	0.0	0.0	0.0	0.0
ENSMUSG00000081843	0.0	0.0	0.0	0.0
ENSMUSG00000081844	0.0	0.0	0.0	0.0
ENSMUSG00000081845	0.0	0.0	0.0	0.0
ENSMUSG00000081847	0.0	0.0	0.0	0.0
ENSMUSG00000081848	0.0	0.0	0.0	0.0
ENSMUSG00000081849	0.0	0.0	0.0	0.0
ENSMUSG00000081850	0.0	0.0	0.0	0.0
ENSMUSG00000081851	0.0	0.0	0.0	0.0
ENSMUSG00000081852	0.0	0.0	0.0	0.0
ENSMUSG00000081853	0.0	0.0	0.0	0.0
ENSMUSG00000081854	0.0	0.0	0.0	0.0
ENSMUSG00000081855	1.03	0.0	1.01	1.81
ENSMUSG00000081856	0.0	0.0	0.0	0.0
ENSMUSG00000081857	0.0	0.0	0.0	0.0
ENSMUSG00000081858	0.0	0.0	0.0	0.0
ENSMUSG00000081859	0.0	0.0	0.0	0.0
ENSMUSG00000081860	0.0	0.0	0.0	0.0
ENSMUSG00000081861	0.0	0.0	0.0	0.0
ENSMUSG00000081862	0.0	0.0	0.0	0.0
ENSMUSG00000081863	0.0	0.0	0.0	0.0
ENSMUSG00000081864	0.0	0.0	0.0	0.0
ENSMUSG00000081865	0.0	0.0	0.0	0.0
ENSMUSG00000081866	0.0	0.0	0.0	0.0
ENSMUSG00000081868	0.0	0.0	0.0	0.0
ENSMUSG00000081869	0.0	0.0	0.0	0.0
ENSMUSG00000081870	0.0	0.0	0.0	0.0
ENSMUSG00000081871	0.0	0.0	0.0	0.0
ENSMUSG00000081872	0.0	0.0	0.0	0.0
ENSMUSG00000081873	0.0	0.0	0.0	0.0
ENSMUSG00000081874	0.0	0.0	0.0	0.0
ENSMUSG00000081875	0.0	0.0	0.0	0.0
ENSMUSG00000081876	0.0	0.0	0.0	0.0
ENSMUSG00000081877	0.0	0.0	0.0	0.0
ENSMUSG00000081878	0.0	0.0	0.0	0.0
ENSMUSG00000081879	0.0	0.0	0.0	0.0
ENSMUSG00000081880	0.0	0.0	0.0	0.0
ENSMUSG00000081881	0.0	0.0	0.0	0.0
ENSMUSG00000081882	0.0	0.0	0.0	0.0
ENSMUSG00000081883	0.0	0.0	0.0	0.0
ENSMUSG00000081884	0.0	0.0	0.0	0.0
ENSMUSG00000081885	0.0	0.0	0.0	0.0
ENSMUSG00000081886	0.0	0.0	0.0	0.0
ENSMUSG00000081887	0.0	0.0	0.0	0.0
ENSMUSG00000081888	0.0	0.0	0.0	0.0
ENSMUSG00000081889	0.0	0.0	0.0	0.0
ENSMUSG00000081890	0.0	0.0	0.0	0.0
ENSMUSG00000081891	0.0	0.0	0.0	0.0
ENSMUSG00000081892	0.0	0.0	0.0	0.0
ENSMUSG00000081893	0.0	0.0	0.0	0.0
ENSMUSG00000081894	0.0	0.0	0.0	0.0
ENSMUSG00000081895	0.5	1.52	0.0	1.77
ENSMUSG00000081896	0.0	0.0	0.0	0.0
ENSMUSG00000081897	0.0	0.0	0.0	0.0
ENSMUSG00000081898	0.0	0.0	0.0	0.0
ENSMUSG00000081899	0.0	0.0	0.0	0.0
ENSMUSG00000081900	0.0	0.0	0.0	0.0
ENSMUSG00000081901	0.0	0.0	0.0	0.0
ENSMUSG00000081902	0.0	0.0	0.0	0.0
ENSMUSG00000081903	0.0	0.0	0.0	0.0
ENSMUSG00000081904	0.0	0.0	0.0	0.0
ENSMUSG00000081905	0.0	0.0	0.0	0.0
ENSMUSG00000081906	0.0	0.0	0.0	0.0
ENSMUSG00000081907	0.0	0.0	0.0	0.0
ENSMUSG00000081908	0.0	0.0	0.0	0.0
ENSMUSG00000081909	0.0	0.0	0.0	0.0
ENSMUSG00000081910	0.0	0.0	0.0	0.0
ENSMUSG00000081911	0.0	0.0	0.0	0.0
ENSMUSG00000081912	0.0	0.0	0.0	0.0
ENSMUSG00000081913	0.0	0.0	0.0	0.0
ENSMUSG00000081914	0.0	0.0	0.0	0.0
ENSMUSG00000081915	0.0	0.0	0.0	0.0
ENSMUSG00000081916	0.0	0.0	0.0	0.0
ENSMUSG00000081917	0.0	0.0	0.0	0.0
ENSMUSG00000081918	0.0	0.0	0.0	0.0
ENSMUSG00000081919	0.0	0.0	0.0	0.0
ENSMUSG00000081920	0.0	0.0	0.0	0.0
ENSMUSG00000081921	0.0	0.0	0.0	0.0
ENSMUSG00000081922	0.0	0.0	0.0	0.0
ENSMUSG00000081923	0.0	0.0	0.0	0.0
ENSMUSG00000081924	0.0	0.0	0.0	0.0
ENSMUSG00000081925	0.0	0.0	0.0	0.0
ENSMUSG00000081926	0.0	0.0	0.0	0.0
ENSMUSG00000081928	0.0	0.0	0.0	0.0
ENSMUSG00000081929	0.0	0.0	0.0	0.0
ENSMUSG00000081930	0.0	0.0	0.0	0.0
ENSMUSG00000081931	0.0	0.0	0.0	0.0
ENSMUSG00000081932	0.0	0.0	0.0	0.0
ENSMUSG00000081933	0.0	0.0	0.0	0.0
ENSMUSG00000081934	0.0	0.0	0.0	0.0
ENSMUSG00000081935	0.0	0.0	0.0	0.0
ENSMUSG00000081936	0.0	0.0	0.0	0.0
ENSMUSG00000081937	1.0	0.0	0.0	0.0
ENSMUSG00000081938	0.0	0.0	0.0	0.0
ENSMUSG00000081939	0.0	0.0	0.0	0.0
ENSMUSG00000081940	0.0	0.0	0.0	0.0
ENSMUSG00000081941	0.0	0.0	0.0	0.0
ENSMUSG00000081942	0.0	0.0	0.0	0.0
ENSMUSG00000081943	0.0	0.0	0.0	0.0
ENSMUSG00000081944	0.0	1.0	0.0	2.0
ENSMUSG00000081945	0.0	0.0	0.0	0.0
ENSMUSG00000081946	0.0	0.0	0.0	0.0
ENSMUSG00000081947	0.0	0.0	0.0	0.0
ENSMUSG00000081948	0.0	0.0	0.0	0.0
ENSMUSG00000081949	0.0	0.0	0.0	0.0
ENSMUSG00000081950	0.0	0.0	0.0	0.0
ENSMUSG00000081951	0.0	0.0	0.0	0.0
ENSMUSG00000081952	0.0	0.0	0.0	0.0
ENSMUSG00000081953	0.0	0.0	0.0	0.0
ENSMUSG00000081954	0.0	0.0	0.0	0.0
ENSMUSG00000081955	0.0	0.0	0.0	0.0
ENSMUSG00000081957	0.0	0.0	0.0	0.0
ENSMUSG00000081958	0.0	0.0	0.0	0.0
ENSMUSG00000081959	0.0	0.0	0.0	0.0
ENSMUSG00000081960	0.0	0.0	0.0	0.0
ENSMUSG00000081961	0.0	0.0	0.0	0.0
ENSMUSG00000081962	0.0	0.0	0.0	0.0
ENSMUSG00000081963	0.0	0.0	0.0	0.0
ENSMUSG00000081964	0.0	0.0	0.0	0.0
ENSMUSG00000081965	0.0	0.0	0.0	0.0
ENSMUSG00000081966	0.0	0.0	0.0	0.0
ENSMUSG00000081967	0.0	0.0	1.0	0.0
ENSMUSG00000081968	0.0	0.0	0.0	0.0
ENSMUSG00000081969	0.0	0.0	0.0	0.0
ENSMUSG00000081970	0.0	0.0	0.0	0.0
ENSMUSG00000081971	0.0	0.0	0.0	0.0
ENSMUSG00000081972	0.0	0.0	0.0	0.0
ENSMUSG00000081973	0.0	0.0	0.0	0.0
ENSMUSG00000081974	0.0	0.0	0.0	0.0
ENSMUSG00000081975	0.0	0.0	0.0	0.0
ENSMUSG00000081976	0.0	0.0	0.0	0.0
ENSMUSG00000081977	0.0	0.0	0.0	0.0
ENSMUSG00000081978	0.0	0.0	0.0	0.0
ENSMUSG00000081979	0.0	0.0	0.0	0.0
ENSMUSG00000081980	0.0	0.0	0.0	0.0
ENSMUSG00000081982	0.0	0.0	0.0	0.0
ENSMUSG00000081983	0.0	0.0	0.0	0.0
ENSMUSG00000081984	2.0	2.0	1.0	6.0
ENSMUSG00000081985	0.0	0.0	0.0	0.0
ENSMUSG00000081986	0.0	0.0	0.0	0.0
ENSMUSG00000081987	0.0	0.0	0.0	0.0
ENSMUSG00000081988	0.0	0.0	0.0	0.0
ENSMUSG00000081989	0.0	0.0	0.0	0.0
ENSMUSG00000081990	0.0	0.0	0.0	0.0
ENSMUSG00000081991	0.0	0.0	0.0	0.0
ENSMUSG00000081992	0.0	0.0	0.0	0.0
ENSMUSG00000081993	0.0	0.0	0.0	0.0
ENSMUSG00000081994	0.0	0.0	0.0	0.0
ENSMUSG00000081995	0.0	0.0	0.0	0.0
ENSMUSG00000081996	0.0	0.0	0.0	0.0
ENSMUSG00000081997	0.0	0.0	0.0	0.0
ENSMUSG00000081998	0.0	0.0	0.0	0.0
ENSMUSG00000081999	0.0	8.59	0.0	3.75
ENSMUSG00000082000	0.0	0.0	0.0	0.0
ENSMUSG00000082001	0.0	0.0	0.0	0.0
ENSMUSG00000082002	0.0	0.0	0.0	0.0
ENSMUSG00000082003	0.0	0.0	0.0	0.0
ENSMUSG00000082004	0.0	0.0	0.0	0.0
ENSMUSG00000082005	0.0	0.0	0.0	0.0
ENSMUSG00000082006	0.0	0.0	0.0	0.0
ENSMUSG00000082007	0.0	0.0	0.0	0.0
ENSMUSG00000082008	0.0	0.0	0.0	0.0
ENSMUSG00000082009	0.0	0.0	0.0	0.0
ENSMUSG00000082010	0.0	0.0	0.0	0.0
ENSMUSG00000082011	0.0	0.0	0.0	0.0
ENSMUSG00000082012	0.0	0.0	0.0	0.0
ENSMUSG00000082013	0.0	0.0	0.0	0.0
ENSMUSG00000082014	0.0	0.0	0.0	0.0
ENSMUSG00000082015	0.0	0.0	0.0	0.0
ENSMUSG00000082016	4.97	1.97	7.21	6.18
ENSMUSG00000082017	0.0	0.0	0.0	0.0
ENSMUSG00000082018	0.0	0.0	0.0	0.0
ENSMUSG00000082019	0.0	0.0	0.0	0.0
ENSMUSG00000082020	0.0	0.0	0.0	0.0
ENSMUSG00000082021	0.0	0.0	0.0	0.0
ENSMUSG00000082022	0.0	0.0	0.0	0.0
ENSMUSG00000082023	0.0	0.0	0.0	0.0
ENSMUSG00000082024	0.0	0.0	0.0	0.0
ENSMUSG00000082025	0.0	0.0	0.0	0.0
ENSMUSG00000082026	0.0	0.0	0.0	0.0
ENSMUSG00000082027	0.0	0.0	0.0	0.0
ENSMUSG00000082028	1.0	0.0	0.0	0.0
ENSMUSG00000082029	6.33	9.42	5.15	11.28
ENSMUSG00000082030	0.0	0.0	0.0	0.0
ENSMUSG00000082031	0.0	0.0	0.0	0.0
ENSMUSG00000082032	0.0	0.0	0.0	0.0
ENSMUSG00000082033	0.0	0.0	0.0	0.0
ENSMUSG00000082034	0.0	0.0	0.0	0.0
ENSMUSG00000082035	1.0	1.48	1.0	3.44
ENSMUSG00000082036	0.0	0.0	0.0	0.0
ENSMUSG00000082037	0.0	0.0	0.0	0.0
ENSMUSG00000082038	0.0	0.0	0.0	0.0
ENSMUSG00000082039	0.0	0.0	0.0	0.0
ENSMUSG00000082040	0.0	0.0	0.0	0.0
ENSMUSG00000082042	0.0	0.0	0.0	0.0
ENSMUSG00000082043	0.0	0.0	0.0	0.0
ENSMUSG00000082044	4.0	4.0	2.0	3.0
ENSMUSG00000082045	0.0	0.0	1.0	0.0
ENSMUSG00000082046	0.0	0.0	0.0	0.0
ENSMUSG00000082047	0.0	0.0	0.0	0.0
ENSMUSG00000082048	0.0	0.0	0.0	0.0
ENSMUSG00000082049	0.0	0.0	0.0	0.0
ENSMUSG00000082050	0.0	0.0	0.0	0.0
ENSMUSG00000082051	0.0	0.0	0.0	0.0
ENSMUSG00000082052	0.0	0.0	0.0	0.0
ENSMUSG00000082053	0.0	0.0	0.0	0.0
ENSMUSG00000082054	0.0	0.0	0.0	0.0
ENSMUSG00000082055	0.0	0.0	0.0	0.0
ENSMUSG00000082056	0.0	0.0	0.0	0.0
ENSMUSG00000082057	0.0	0.0	0.0	0.0
ENSMUSG00000082058	0.0	0.0	0.0	0.0
ENSMUSG00000082059	0.0	0.0	0.0	0.0
ENSMUSG00000082060	0.0	0.0	0.0	0.0
ENSMUSG00000082061	0.0	0.0	0.0	0.0
ENSMUSG00000082062	0.0	0.0	0.0	2.44
ENSMUSG00000082063	0.0	0.0	0.0	0.0
ENSMUSG00000082064	0.0	0.0	0.0	0.0
ENSMUSG00000082065	0.0	0.0	0.0	0.0
ENSMUSG00000082066	0.0	0.0	0.0	0.0
ENSMUSG00000082067	0.0	0.0	0.0	0.0
ENSMUSG00000082068	0.0	0.0	0.0	0.0
ENSMUSG00000082069	0.0	0.0	0.0	0.0
ENSMUSG00000082070	0.0	0.0	0.0	0.0
ENSMUSG00000082071	0.0	0.0	0.0	0.0
ENSMUSG00000082072	0.0	0.0	0.0	0.0
ENSMUSG00000082073	0.0	0.0	0.0	0.0
ENSMUSG00000082074	0.0	0.0	0.0	0.0
ENSMUSG00000082075	0.0	0.0	0.0	0.0
ENSMUSG00000082076	0.0	0.0	0.0	0.0
ENSMUSG00000082077	0.0	0.0	0.0	0.0
ENSMUSG00000082078	0.0	0.0	0.0	0.0
ENSMUSG00000082079	0.0	0.0	0.0	1.0
ENSMUSG00000082080	0.0	0.0	0.0	0.0
ENSMUSG00000082081	0.0	0.0	0.0	0.0
ENSMUSG00000082082	0.0	0.0	0.0	0.0
ENSMUSG00000082083	0.0	0.0	0.0	0.0
ENSMUSG00000082084	0.0	0.0	0.0	0.0
ENSMUSG00000082085	0.0	0.0	0.0	0.0
ENSMUSG00000082087	1.0	0.0	0.0	0.0
ENSMUSG00000082088	0.0	0.0	0.0	0.0
ENSMUSG00000082089	0.0	0.0	0.0	0.0
ENSMUSG00000082090	0.0	0.0	0.0	0.0
ENSMUSG00000082091	0.0	0.0	0.0	0.0
ENSMUSG00000082092	0.0	0.0	0.0	0.0
ENSMUSG00000082093	0.0	0.0	0.0	0.0
ENSMUSG00000082094	0.0	0.0	0.0	0.0
ENSMUSG00000082095	0.0	0.0	0.0	0.0
ENSMUSG00000082096	0.0	0.0	0.0	0.0
ENSMUSG00000082097	0.0	0.0	0.0	0.0
ENSMUSG00000082098	0.0	0.0	0.0	0.0
ENSMUSG00000082099	0.0	0.0	0.0	0.0
ENSMUSG00000082100	0.0	0.0	0.0	0.0
ENSMUSG00000082101	0.0	0.0	0.0	0.0
ENSMUSG00000082102	0.0	0.0	0.0	0.0
ENSMUSG00000082103	0.0	0.0	0.0	0.0
ENSMUSG00000082104	0.0	0.0	0.0	0.0
ENSMUSG00000082105	0.0	0.0	0.0	0.0
ENSMUSG00000082106	0.0	0.0	0.0	0.0
ENSMUSG00000082107	0.0	0.0	0.0	0.0
ENSMUSG00000082108	0.0	0.0	0.0	0.0
ENSMUSG00000082109	0.0	0.0	0.0	0.0
ENSMUSG00000082110	0.0	0.0	0.0	0.0
ENSMUSG00000082111	0.0	0.0	0.0	0.0
ENSMUSG00000082112	0.0	0.0	0.0	0.0
ENSMUSG00000082113	0.0	0.0	0.0	0.0
ENSMUSG00000082114	0.0	0.0	0.0	0.0
ENSMUSG00000082115	0.0	0.0	0.0	0.0
ENSMUSG00000082116	0.0	0.0	0.0	0.0
ENSMUSG00000082117	0.0	0.0	0.0	0.0
ENSMUSG00000082118	0.0	0.0	0.0	0.0
ENSMUSG00000082119	0.0	0.0	0.0	0.0
ENSMUSG00000082120	0.0	0.0	0.0	0.0
ENSMUSG00000082121	0.0	0.0	0.0	0.0
ENSMUSG00000082122	0.0	0.0	0.0	0.0
ENSMUSG00000082123	0.0	0.0	0.0	0.0
ENSMUSG00000082125	0.0	0.0	0.0	0.0
ENSMUSG00000082126	0.0	0.0	0.0	0.0
ENSMUSG00000082127	0.0	0.0	0.0	0.0
ENSMUSG00000082128	0.0	0.0	0.0	0.0
ENSMUSG00000082129	0.0	0.0	0.0	0.0
ENSMUSG00000082130	0.0	0.0	0.0	0.0
ENSMUSG00000082131	0.0	0.0	0.0	0.0
ENSMUSG00000082132	0.0	0.0	0.0	0.0
ENSMUSG00000082133	0.0	0.0	0.0	0.0
ENSMUSG00000082134	0.0	0.0	0.0	0.0
ENSMUSG00000082135	0.0	0.0	0.0	0.0
ENSMUSG00000082136	0.0	0.0	0.0	0.0
ENSMUSG00000082138	0.0	0.0	0.0	0.0
ENSMUSG00000082139	0.0	0.0	0.0	0.0
ENSMUSG00000082140	0.0	0.0	0.0	0.0
ENSMUSG00000082141	0.0	0.0	0.0	0.0
ENSMUSG00000082142	0.0	0.0	0.0	0.0
ENSMUSG00000082143	0.0	0.0	0.0	0.0
ENSMUSG00000082144	0.0	0.0	0.0	0.0
ENSMUSG00000082145	0.0	0.0	0.0	0.0
ENSMUSG00000082146	0.0	0.0	0.0	0.0
ENSMUSG00000082147	0.0	0.0	0.0	0.0
ENSMUSG00000082148	0.0	0.0	0.0	0.0
ENSMUSG00000082149	0.0	0.0	0.0	0.0
ENSMUSG00000082150	0.0	0.0	0.0	0.0
ENSMUSG00000082151	0.0	0.0	0.0	0.0
ENSMUSG00000082152	0.0	0.0	0.0	0.0
ENSMUSG00000082154	0.0	0.0	0.0	2.61
ENSMUSG00000082155	0.0	0.0	0.0	0.0
ENSMUSG00000082156	0.0	0.0	0.0	0.0
ENSMUSG00000082157	0.0	0.0	0.0	0.0
ENSMUSG00000082158	0.0	0.0	0.0	0.0
ENSMUSG00000082159	0.0	0.0	0.0	0.0
ENSMUSG00000082160	0.0	0.0	0.0	0.0
ENSMUSG00000082161	0.0	0.0	0.0	0.0
ENSMUSG00000082162	0.0	0.0	0.0	0.0
ENSMUSG00000082163	3.0	1.0	0.0	1.0
ENSMUSG00000082164	0.0	0.0	0.0	0.0
ENSMUSG00000082165	0.0	0.0	0.0	0.0
ENSMUSG00000082167	0.0	0.0	0.0	0.0
ENSMUSG00000082168	0.0	0.0	0.0	0.0
ENSMUSG00000082169	0.0	0.0	0.0	1.0
ENSMUSG00000082170	0.0	0.0	0.0	0.0
ENSMUSG00000082171	0.0	0.0	0.0	0.0
ENSMUSG00000082172	0.0	0.0	0.0	0.0
ENSMUSG00000082173	0.0	0.0	0.0	0.0
ENSMUSG00000082174	0.0	0.0	0.0	0.0
ENSMUSG00000082175	0.0	0.0	0.0	0.0
ENSMUSG00000082176	0.0	0.0	0.0	0.0
